"y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31"
0,0.337602447158869,1.06341292740128,1.13012408099713,1.32362611952437,1.56153831220981,0.299515516991445,0.37261019423163,0.579237362600258,0.553076257348355,0.561873361730733,1,0,0,1,0,0,1,0,0,0,1,8.77063107167731,-0.0820682270553956,7.61650598650731,-0.132950056971794,-0.575811234234736,12.0146241877235,5.74786332155223,-0.42616901289405,-0.0373560616483413,2.69794720801969
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,0,0,0,-0.277697019546556,-0.128819850764234,-0.306209609833445,-0.41608161088009,-0.896295089149542,-0.255298754355689,-0.229086630147508,-0.663536438773824,-0.366208722923859,-0.61606633793757
0,1.50809142859014,-0.622836278082007,2.67205980732713,2.56537257699584,2.56434147689736,1.13870500452501,1.46705532675049,1.07591547133214,-0.129569391248948,1.0740389863651,1,0,0,1,0,0,1,0,0,0,1,-0.209812346752773,-0.156870824989537,-0.0509610340827319,0.744757760143922,0.0651564755948754,-0.0629991047454991,-0.179936530868641,0.0634013029829825,-0.366208722923859,0.120381116719598
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,1,0,0,1,0,0,1,0,0.555872390665544,-0.0820682270553956,-0.238643810370021,-0.359455300098431,-0.25532737931993,-0.185172386406674,-0.18291532476433,-0.24814344348422,-0.0256113237456442,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,1,0,0,1,0,0,1,0,-0.263745764546351,4.49959089641079,5.98241461429931,1.65077873265047,2.62902731491332,-0.0608076557470924,-0.20302218356023,-0.633865510538852,-0.377953460826556,-0.554695716716139
0,0.550418625600918,-0.622836278082007,2.67205980732713,2.56537257699584,-0.474766073227152,0.790292136290399,0.548862028227843,0.579237362600258,0.907075321795927,0.463812596786453,0,0,1,0,0,0,1,0,0,1,0,-0.277161981753334,-0.156870824989537,-0.258663306507331,-0.274515833925942,-0.575811234234736,-0.226809917376401,-0.227597233199663,-0.0552824099569042,-0.366208722923859,-0.493325095494709
0,0.909545926721876,-0.622836278082007,2.67205980732713,2.56537257699584,-0.474766073227152,0.92990340619525,0.909580824076025,0.579237362600258,0.638337735880924,0.635930276962625,0,0,0,1,0,0,1,0,0,1,0,0.474485772338699,-0.0820682270553956,-0.118526833546156,-0.359455300098431,-0.575811234234736,0.0202759571939562,-0.105466683476419,1.41342853767419,0.291496599627177,-0.125101368166125
0,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,1,0,0,0,0,1,0,0,1,0,-0.276832293206299,-0.0820682270553956,-0.281185239661806,-0.359455300098431,-0.575811234234736,-0.22297488162919,-0.228341931673586,5.52285209821777,1.05490456330249,-0.61606633793757
1,0.071582224106308,2.15238065864461,-0.506791107886232,-0.498501834373987,-0.474766073227152,0.188247569953031,0.260286991549298,0.579237362600258,0.679405402778089,0.771356642475128,0,0,1,0,0,0,1,0,0,0,1,-0.261765573126076,-0.0820682270553956,0.0641510687068053,0.518252517017286,1.02660804033929,-0.199964667145919,-0.217171454564752,-0.292649835836678,-0.28399555760498,-0.247842610608986
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,1,0,0,0,0,1,0,0,0,1,-0.273846687952507,-0.0820682270553956,-0.246151121421512,0.065242030764013,1.02660804033929,-0.22297488162919,-0.226852534725741,1.08704832708951,-0.0608455374537354,-0.61606633793757
0,0.477375784694961,0.538598122750719,1.02098715659237,0.650451069889697,1.32301585783242,0.616129456520507,0.578797198007775,0.792099409199636,0.731981022088406,0.541515767019018,0,0,0,1,0,0,1,0,0,1,0,0.978479477917743,0.291944762615313,1.83837891387598,1.08451562483388,0.706124185424487,1.53018431709619,0.759872943221199,-0.544852725833937,-0.377953460826556,3.00480031412684
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,1,0,1,0,0,0,1,1,0,0,0,-0.277697019546556,-0.156870824989537,-0.303707172816281,-0.38776845548926,-0.575811234234736,-0.253655167606884,-0.229086630147508,-0.663536438773824,-0.366208722923859,-0.61606633793757
0,1.62780052896379,0.764772190281302,-0.506791107886232,-0.498501834373987,-0.474766073227152,1.81656097113148,1.51077881715633,1.07591547133214,1.45950073061615,-0.00102601755196419,0,0,0,1,0,0,1,0,0,1,0,-0.253785395721323,-0.0820682270553956,-0.0709805302200427,-0.189576367753453,-0.25532737931993,0.117795437623055,-0.217171454564752,0.0930722312179542,0.0800913173786294,-0.125101368166125
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,1,1,0,0,0,0,1,0,0,1,0,-0.277697019546556,-0.0820682270553956,-0.261165743524495,-0.189576367753453,-0.575811234234736,-0.222427019379588,-0.229086630147508,-0.663536438773824,-0.354463985021162,-0.61606633793757
0,0.497214580990406,0.68314816273052,0.844220531079447,1.04043051836885,2.19755263464096,0.576599799752436,0.417691557010323,0.0825592538683758,0.626593680270735,0.549394488035663,1,0,0,1,0,0,1,0,0,1,0,1.17122685953993,-0.0820682270553956,0.444521495315711,3.06643650219195,0.385640330509681,-0.029031645270195,0.743489576794911,-0.515181797598965,-0.260506081799586,2.69794720801969
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,1,0,0,0,0,1,0,0,1,0,-0.277697019546556,-0.128819850764234,-0.298702298781953,-0.359455300098431,-0.25532737931993,-0.244889371613257,-0.229086630147508,-0.663536438773824,-0.295740295507677,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,0,0,0,1,0,0,1,0,-0.276313404237292,-0.0820682270553956,-0.301204735799117,-0.38776845548926,-0.575811234234736,-0.255298754355689,-0.228341931673586,0.018894910630525,-0.330974509215768,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,1,0,0,0,0,1,0,0,1,0,-0.277697019546556,-0.100768876538931,-0.298702298781953,-0.359455300098431,0.0651564755948754,-0.254750892106087,-0.229086630147508,-0.114624266426848,-0.295740295507677,-0.61606633793757
1,-0.598788737986146,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.676500890577785,0.548862028227843,0.579237362600258,0.482815988367792,0.149922568656149,0,0,0,1,0,0,1,0,0,1,0,-0.154598586377626,-0.0820682270553956,-0.278682802644642,-0.359455300098431,-0.575811234234736,-0.233384264371621,-0.147914496489986,-0.559688189951423,-0.319229771313071,-0.00236012572326334
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,0,1,0,-0.277697019546556,-0.173701409524719,-0.301204735799117,-0.38776845548926,-0.25532737931993,-0.252011580858079,-0.229086630147508,-0.663536438773824,-0.377953460826556,-0.61606633793757
0,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,0,1,0,-0.275289316249024,-0.174636441998896,-0.303707172816281,-0.38776845548926,-0.575811234234736,-0.25255944310768,-0.228341931673586,1.33925121708676,-0.319229771313071,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,0,1,0,-0.277697019546556,-0.0820682270553956,-0.301204735799117,-0.359455300098431,-0.25532737931993,-0.252011580858079,-0.229086630147508,-0.663536438773824,-0.366208722923859,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,1,0,0,1,0,0,1,0,0,1,0,-0.176225384172706,-0.0820682270553956,-0.278682802644642,-0.246202678535112,-0.25532737931993,-0.255298754355689,-0.101743191106808,-0.485510869363994,-0.366208722923859,0.243122359162459
0,0.656826714821943,1.13242913489038,0.449448598316161,0.464430123485101,0.133055436797751,0.672567661303186,0.703455797877064,0.579237362600258,0.629870410690844,0.548992692628839,1,0,0,1,0,0,1,0,0,1,0,0.614684281861512,-0.0820682270553956,-0.0609707821513873,-0.38776845548926,-0.575811234234736,0.0427383094276251,0.621359027071667,0.28593326474527,-0.225271868091494,2.69794720801969
0,0.526869294379872,0.757063254345951,-0.264760349135406,-0.421904974089741,0.149483045176803,0.517739903236528,0.40532994192176,0.514453261461317,0.575922679113431,0.509387720289225,1,0,0,1,0,0,1,0,0,1,0,1.11115562587949,-0.0820682270553956,3.79528466129811,9.94653326216353,5.51338200914657,1.71426603296235,1.44276144380787,-0.60419458230388,-0.377953460826556,3.1275415565697
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,1,0,0,0,-0.277697019546556,1.69449347388047,-0.253658432473004,-0.217889523144283,0.0651564755948754,-0.194486044649902,-0.229086630147508,-0.663536438773824,-0.342719247118465,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,0,1,0,-0.277697019546556,-0.0820682270553956,-0.306209609833445,-0.41608161088009,-0.896295089149542,-0.255298754355689,-0.229086630147508,-0.663536438773824,-0.342719247118465,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,0,0,1,-0.277697019546556,-0.166221149731305,-0.293697424747625,-0.359455300098431,-0.575811234234736,-0.255298754355689,-0.229086630147508,-0.663536438773824,0.244517648016388,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,1,0,0,1,0,0,1,0,-0.271377313425052,-0.0820682270553956,-0.288692550713298,-0.246202678535112,0.0651564755948754,-0.238315024618037,-0.225363137777897,-0.0849533381918759,0.538136095583815,-0.61606633793757
0,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,1,0,0,1,0,0,1,0,-0.27622328981081,-0.161545987360421,-0.25115599545584,-0.38776845548926,-0.575811234234736,-0.209826187638749,-0.224618439303975,-0.24814344348422,-0.342719247118465,-0.554695716716139
0,-0.167835976640997,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,0.00921919039008625,-0.252735295879227,-0.0980509674886722,0.850884550155507,0.699165625796563,1,0,0,1,0,0,1,0,0,1,0,-0.207840993989373,-0.110119201280699,-0.178585321958088,-0.161263212362624,1.6675757501689,-0.113402431708854,-0.171744847655497,-0.0107760176044467,-0.354463985021162,0.611346086491043
0,0.384667563545092,-0.622836278082007,-0.506791107886232,-0.498501834373987,1.24739487184341,0.0848384451950766,0.448196317758583,0.579237362600258,0.921901517718042,0.427977398973298,1,0,0,1,0,0,1,0,0,0,1,-0.0631471967449254,-0.141910305402709,-0.0634732191685511,0.206807807718161,0.0651564755948754,-0.152300651430573,0.0203873586164356,-0.441004477011536,-0.28399555760498,2.57520596557682
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,1,0,0,0,0,1,1,0,0,0,-0.276421794082125,-0.0820682270553956,-0.28368767667897,-0.359455300098431,-0.575811234234736,-0.227357779626003,-0.228341931673586,2.17003720766597,-0.377953460826556,-0.61606633793757
0,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,1,0,0,1,0,0,1,0,0.0237847151578487,-0.0820682270553956,0.181765608513506,1.42427348952383,1.3470918952541,0.142449238855131,-0.0942962063675861,-0.277814371719192,-0.0725902753564325,0.120381116719598
0,1.02925502709553,2.15238065864461,-0.506791107886232,-0.498501834373987,-0.474766073227152,0.689086459191929,1.02982042269209,0.579237362600258,0.189248044870376,1.06951771291487,0,0,1,0,0,0,1,0,0,1,0,-0.25768530354115,-0.12414468839335,-0.166073136872269,-0.0196974354084758,-0.575811234234736,-0.136960508441726,-0.214937359142986,-0.262978907601706,-0.366208722923859,-0.431954474273278
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,0,0,0,1,0,0,1,0,-0.277697019546556,-0.0820682270553956,-0.306209609833445,-0.41608161088009,-0.896295089149542,-0.255298754355689,-0.229086630147508,-0.663536438773824,2.41729416001535,-0.61606633793757
0,1.20337735491175,0.771815888090253,1.53509853108294,2.41947379550204,2.56434147689736,1.42411616315049,1.27029961992421,0.579237362600258,0.603226682843034,0.617035736342366,1,0,0,1,0,0,1,0,0,1,0,-0.195240923737868,-0.128819850764234,-0.228634062301365,-0.274515833925942,-0.25532737931993,-0.168736518918623,-0.0794022368891418,-0.559688189951423,-0.377953460826556,1.40916416236964
0,0.837720466497684,0.349920173966498,2.67205980732713,2.56537257699584,2.56434147689736,0.811169431332068,0.709181493049257,0.579237362600258,0.76001292805862,0.35113298641687,0,0,0,1,0,0,1,0,0,1,0,0.000506351192461139,-0.0820682270553956,4.46093290786369,3.09474965758278,2.30854345999852,5.87527981868711,0.04868590062548,-0.173966122896791,-0.307485033410374,1.22505229870535
0,0.550418625600918,0.00382561085626165,-0.506791107886232,-0.498501834373987,2.36173430688906,0.610810150960121,0.548862028227843,0.579237362600258,0.593208660501587,0.395396477512336,0,0,0,1,0,0,1,0,0,1,0,0.76441159451202,-0.0820682270553956,-0.296199861764789,-0.38776845548926,-0.575811234234736,-0.241054335866045,-0.14940389343783,-0.455839941129022,-0.366208722923859,0.488604844048182
0,0.284398402548357,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,0.217568215438472,0.228223098585015,0.579237362600258,0.469051619154746,0.578524786391766,0,0,0,1,0,0,1,0,0,1,0,-0.224413209805238,-0.119469526022466,-0.21862431423271,-0.38776845548926,-0.25532737931993,-0.163805758672208,-0.118871256007019,-0.500346333481479,-0.330974509215768,1.04094043504106
0,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,1,0,0,1,0,0,1,0,0,1,0,-0.198758243981546,-0.0820682270553956,0.331911829543337,1.65077873265047,2.62902731491332,0.0317810644355915,-0.157595576650975,-0.322320764071649,-0.377953460826556,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,1,0,0,1,0,0,1,0,0,1,0,-0.240603967798087,-0.0820682270553956,-0.126034144597647,0.433313050844797,-0.575811234234736,-0.143534855436946,-0.191851706451397,-0.485510869363994,-0.377953460826556,-0.493325095494709
1,1.02925502709553,0.764772190281302,-0.506791107886232,-0.498501834373987,-0.474766073227152,0.952774578531755,0.548862028227843,0.579237362600258,0.564386701807475,0.351945881317243,0,1,0,0,0,0,1,1,0,0,0,-0.277697019546556,-0.0820682270553956,-0.296199861764789,-0.331142144707601,-0.575811234234736,-0.244341509363655,-0.229086630147508,1.10188379120699,-0.272250819702283,-0.431954474273278
1,0.550418625600918,1.45857642446296,-0.506791107886232,-0.498501834373987,-0.474766073227152,0.447337576970161,0.754987054426804,0.579237362600258,0.50603271039058,0.45731228570533,0,0,0,1,0,0,1,0,0,1,0,-0.20089380968583,-0.0820682270553956,-0.101009774426009,0.0369288753731834,-0.575811234234736,-0.157231411676988,-0.175468340025108,-0.218472515249248,1.37201248667531,-0.247842610608986
0,0.710030759432455,2.15238065864461,2.14827187243402,2.50756362583792,2.04035741653107,0.717576726815251,0.595406388982447,0.579237362600258,0.517712466570135,0.751417547708045,0,0,0,1,0,0,1,0,0,1,0,-0.0212212604558446,-0.0820682270553956,0.61969208651718,0.631505138580604,-0.25532737931993,0.37364710818704,0.0330472326731134,-0.559688189951423,-0.354463985021162,1.59327602603393
0,0.419826879738752,-0.622836278082007,-0.506791107886232,-0.498501834373987,0.088031621240351,0.280647352666589,0.260286991549298,0.579237362600258,0.595181678285154,0.631359504966967,1,0,0,1,0,0,1,0,0,0,1,0.17621134032669,-0.168091214679659,-0.258663306507331,-0.246202678535112,-0.575811234234736,-0.204895427392334,0.0874102212694354,0.018894910630525,-0.0491007995510383,2.75931782924112
0,0.892444626668497,2.15238065864461,-0.506791107886232,-0.498501834373987,-0.474766073227152,0.436042743300785,0.645053707120692,0.579237362600258,0.275061878948956,0.861504163221311,1,0,0,1,0,0,1,0,0,1,0,0.248194624579815,-0.0773930646845117,0.607179901431361,-0.161263212362624,0.385640330509681,0.229559336541798,-0.00642178644476427,-0.411333548776564,-0.295740295507677,0.672716707712474
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,0,1,0,-0.277697019546556,-0.172766377050542,-0.298702298781953,-0.359455300098431,-0.575811234234736,-0.248724407360468,-0.229086630147508,-0.663536438773824,0.115325531086721,-0.61606633793757
0,0.550418625600918,-0.622836278082007,2.67205980732713,2.56537257699584,-0.474766073227152,-0.241532645369502,0.548862028227843,0.579237362600258,0.0751707924684512,-0.0992148898115091,0,0,1,0,0,0,1,0,0,1,0,-0.275952880075296,0.151689891488797,-0.293697424747625,-0.302828989316771,0.0651564755948754,-0.242150060365248,-0.225363137777897,0.360110585332699,-0.366208722923859,-0.493325095494709
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,1,0,0,1,0,0,1,0,0,1,0,0.359984029505553,-0.0820682270553956,0.241824096925439,2.89655756984697,1.02660804033929,0.137518478608716,-0.0295074391363531,-0.42616901289405,2.11193097454522,-0.61606633793757
1,1.98692783008475,2.15238065864461,-0.506791107886232,-0.498501834373987,-0.474766073227152,1.90414689192753,1.99173721162057,2.0692716887959,2.03203442982455,2.04899374832224,1,0,1,0,0,0,1,0,0,1,0,-0.277250434778148,-0.128819850764234,-0.278682802644642,-0.217889523144283,0.0651564755948754,-0.254750892106087,-0.228341931673586,-0.530017261716451,-0.295740295507677,-0.554695716716139
0,0.694069546049301,2.15238065864461,-0.506791107886232,-0.498501834373987,-0.474766073227152,0.660891289590726,0.417691557010323,0.579237362600258,0.678441667604823,0.176636557853057,1,0,0,1,0,0,1,0,0,1,0,-0.0282216096127695,-0.0820682270553956,0.0266145134493475,-0.0763237461901349,-0.25532737931993,0.126561233616682,0.0159191677729023,-0.381662620541593,-0.366208722923859,0.611346086491043
1,0.345203024960371,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,0.113094896359359,0.205320317896241,-0.0593487771978762,0.314610281363094,0.8426286721006,0,0,0,1,0,0,1,0,0,1,0,-0.188855625478505,-0.0820682270553956,0.0941803129127715,0.23512096310899,2.62902731491332,0.151215034848758,-0.134509923959386,-0.515181797598965,-0.319229771313071,1.10231105626249
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,1,0,0,1,0,0,1,0,-0.256022905031966,-0.0820682270553956,0.11920468308441,-0.38776845548926,-0.25532737931993,0.325983092471693,-0.198553992716697,-0.292649835836678,-0.377953460826556,-0.61606633793757
0,1.88432002976448,0.871115484519282,2.01843975952521,2.54012086481422,2.56434147689736,1.75650897174261,1.27029961992421,1.27458671482489,0.5115974835784,0.637296712642206,1,0,0,1,0,1,0,0,0,1,0,2.7594179992862,0.104938267779959,0.0491364466038222,2.35860761742121,2.94951116982813,-0.0695734517407193,3.92633085433848,-0.559688189951423,-0.354463985021162,1.10231105626249
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,0,1,0,-0.277697019546556,0.0114350203622816,-0.306209609833445,-0.41608161088009,-0.896295089149542,-0.255298754355689,-0.229086630147508,-0.663536438773824,-0.366208722923859,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,1,0,0,1,0,0,1,0,-0.00586259887448774,-0.0820682270553956,0.236819222891111,0.00861571998235381,0.706124185424487,0.109029641629428,0.14922019460498,-0.559688189951423,-0.319229771313071,-0.61606633793757
0,0.345203024960371,-0.622836278082007,-0.506791107886232,-0.498501834373987,0.366832940653483,0.0476132822895689,0.342737002028882,0.579237362600258,0.169935844401917,1.11944238954081,0,0,0,1,0,0,1,0,0,1,0,-0.241047894323826,0.104938267779959,1.69323756688047,-0.359455300098431,-0.575811234234736,1.2409130493065,-0.188872912555708,0.330439657097728,-0.377953460826556,0.243122359162459
0,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,0,1,0,-0.276427309935663,0.104938267779959,-0.293697424747625,-0.302828989316771,-0.25532737931993,-0.251463718608477,-0.226852534725741,0.805174508857274,-0.307485033410374,-0.61606633793757
1,0.071582224106308,2.15238065864461,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.239141368368674,0.0679036337636008,0.579237362600258,0.136399316791233,0.767622188047088,0,0,0,1,0,0,1,0,0,0,1,-0.273951023977269,-0.0820682270553956,-0.288692550713298,-0.331142144707601,-0.25532737931993,-0.240506473616443,-0.223873740830052,-0.530017261716451,-0.342719247118465,-0.431954474273278
0,1.60385870888906,2.15238065864461,2.67205980732713,2.56537257699584,2.46630574947399,1.54483863848636,1.41458713826348,1.07591547133214,0.441751697295366,0.946313841081512,0,0,0,1,0,0,1,0,0,1,0,-0.225488934157353,-0.152195662618653,-0.203609692129727,-0.132950056971794,0.0651564755948754,-0.174763003664242,-0.177702435446875,-0.218472515249248,-0.213527130188797,0.30449298038389
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,1,0,0,0,1,0,0,1,0,-0.277697019546556,-0.156870824989537,-0.303707172816281,-0.38776845548926,-0.575811234234736,-0.253107305357282,-0.229086630147508,-0.663536438773824,-0.354463985021162,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,1,0,0,0,0,1,0,0,1,0,-0.277697019546556,-0.0820682270553956,-0.306209609833445,-0.41608161088009,-0.896295089149542,-0.255298754355689,-0.229086630147508,-0.663536438773824,-0.354463985021162,-0.61606633793757
1,-0.886090578882912,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,-0.873073497553584,-0.894013155164884,-0.910796963595388,-0.903261026209597,-0.89793841231407,0,0,0,1,0,0,1,0,0,1,0,-0.265393675632989,-0.0820682270553956,-0.293697424747625,-0.359455300098431,-0.575811234234736,-0.254750892106087,-0.212703263721219,-0.559688189951423,0.127070268989418,-0.370583853051847
0,0.231194357937845,0.487250496608641,-0.506791107886232,-0.498501834373987,0.14686956202559,0.0206317326888108,0.375717006220716,0.36637531600088,0.352802434042904,0.84099479676047,1,0,0,1,0,0,1,0,0,1,0,-0.0647170884092252,-0.126014753341704,-0.0209317898767656,0.404999895453968,1.02660804033929,-0.216948396883571,-0.0674870613063863,-0.559688189951423,-0.307485033410374,1.59327602603393
0,0.550418625600918,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,0.507310869750474,0.548862028227843,0.579237362600258,0.456514205942055,0.548846736873498,1,0,1,0,0,0,1,0,0,1,0,-0.26904271180092,-0.170896312102189,-0.293697424747625,-0.331142144707601,-0.575811234234736,-0.254750892106087,-0.226107836251819,0.493629762390072,-0.342719247118465,-0.370583853051847
0,-0.247642043556765,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,0.338988647911376,0.260286991549298,0.579237362600258,1.38084735356173,0.0474038248327726,0,0,0,1,0,0,1,0,0,1,0,-0.265241889976583,-0.168091214679659,-0.261165743524495,-0.0763237461901349,1.3470918952541,-0.214209085635563,-0.21642675609083,-0.351991692306621,-0.366208722923859,-0.063730746944694
0,0.454651345301996,0.839374796107287,1.687063749092,2.22494208684363,0.285010814303977,0.447841567090096,0.548862028227843,0.579237362600258,0.590002819173392,0.495557346196721,0,0,0,1,0,0,1,0,0,1,0,-0.187083242178886,-0.100768876538931,-0.0584683451342234,-0.0480105907993053,-0.575811234234736,-0.17092796791703,-0.0995090956850417,-0.307485299954163,-0.248761343896889,2.14561161702681
0,0.263116784704152,-0.622836278082007,-0.506791107886232,-0.498501834373987,-0.474766073227152,0.249993982739135,0.548862028227843,0.579237362600258,0.550137694739348,0.724907340319474,0,0,0,1,0,0,1,0,0,1,0,-0.237165198625281,-0.119469526022466,-0.198604818095399,-0.359455300098431,-0.575811234234736,-0.0788871099839478,-0.19631989729493,0.0485658388654967,-0.260506081799586,-0.309213231830417
